FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module,Socket,Slat Address,Cue,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,,855.105,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,858.505,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,861.905,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,865.305,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,868.705,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,871.498,1,27.06,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.55,9 Shot Green Blue Red Yellow Peony w/ Falling Leaves Center Cake,"5""",Cakes,,Board 1,27.06s 9 Shot Green Blue Red Yellow Peony w/ Falling Leaves Core Cake (1 Row),0,1,,8,,Sailor's Nightmare,,,,,,,
FIRING_DATA_ROW,,901.605,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Gold Comet,"3""",Comets,-35.01,Comets B,Gold Comet,0,6,,0,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,902.155,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Gold Comet,"3""",Comets,-23.34,Comets B,Gold Comet,0,6,,1,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,902.705,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Gold Comet,"3""",Comets,-11.67,Comets B,Gold Comet,0,6,,2,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,903.255,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Gold Comet,"3""",Comets,,Comets B,Gold Comet,0,6,,3,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,903.805,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Gold Comet,"3""",Comets,11.67,Comets B,Gold Comet,0,6,,4,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,904.355,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Gold Comet,"3""",Comets,23.34,Comets B,Gold Comet,0,6,,5,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,904.905,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Gold Comet,"3""",Comets,35.01,Comets B,Gold Comet,0,6,,6,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,905.93,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Gold Comet,"3""",Comets,35.01,Comets B,Gold Comet,0,6,,13,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,906.48,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Gold Comet,"3""",Comets,23.34,Comets B,Gold Comet,0,6,,12,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,907.03,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Gold Comet,"3""",Comets,11.67,Comets B,Gold Comet,0,6,,11,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,907.58,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Gold Comet,"3""",Comets,,Comets B,Gold Comet,0,6,,10,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,908.13,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Gold Comet,"3""",Comets,-11.67,Comets B,Gold Comet,0,6,,9,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,908.68,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Gold Comet,"3""",Comets,-23.34,Comets B,Gold Comet,0,6,,8,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,909.23,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Gold Comet,"3""",Comets,-35.01,Comets B,Gold Comet,0,6,,7,,Gold Wave Comet,,,,,,,
FIRING_DATA_ROW,,912.512,1,23,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Strobing Red & White & Blue Waterfall Cake Fan,"3""",Cakes,,Board 5,23s 49 Shot Twinkling Red & White & Blue Horsetail Fan Cake (7 Rows),1,1,,1,,TM490,,,,,,,
FIRING_DATA_ROW,,975.093,1,18,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,42 Shot White Waterfall Z Shape Cake Cake,"3""",Cakes,,Board 5,18s 42 Shot White Waterfall Cake Z Shape Cake (6 Rows),1,1,,0,,TM150,,,,,,,
FIRING_DATA_ROW,,995.336,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,998.586,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1001.836,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1005.086,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1008.336,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1011.586,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1014.836,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1018.086,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1021.336,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1025.455,1,23.89,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,"3""",Cakes,,Board 3,23.89s 130 Shot Z Shape Gold Glittering Comet w/ Tail Cake (13 Rows),0,3,,7,,629 130 shot Z Gold Glitter Comets,,,,,,,
FIRING_DATA_ROW,,1054.087,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1057.337,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1060.587,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1063.837,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1068.27,1,18,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,42 Shot White Waterfall Z Shape Cake Cake,"3""",Cakes,,Board 8,18s 42 Shot White Waterfall Cake Z Shape Cake (6 Rows),2,0,,5,,TM150,,,,,,,
FIRING_DATA_ROW,,1088.737,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1091.987,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1095.237,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1098.487,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1101.737,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1104.987,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1108.237,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1111.487,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1114.737,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1117.987,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1121.237,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1124.487,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1127.737,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1130.987,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1134.237,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,0,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1137.487,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,3,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1140.737,1,1.83,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack A,Gold Coconut Shell,3,1,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1203.179,1,23,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.45,20 Shot Gold Horsetail Cake Fan,"3""",Cakes,,Board 1,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),0,1,,0,,421 20s Waterfall/Horsetail,,,,,,,
FIRING_DATA_ROW,,1231.188,1,18,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,42 Shot White Waterfall Z Shape Cake Cake,"3""",Cakes,,Board 3,18s 42 Shot White Waterfall Cake Z Shape Cake (6 Rows),0,3,,6,,TM150,,,,,,,
FIRING_DATA_ROW,,1251.6,1,40.5,-25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,Board 2,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),0,2,,4,,690 12s Double Timerain Crackle,,,,,,,
FIRING_DATA_ROW,,1292.298,1,23,-25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.45,20 Shot Gold Horsetail Cake Fan,"3""",Cakes,,Board 2,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),0,2,,3,,421 20s Waterfall/Horsetail,,,,,,,
FIRING_DATA_ROW,,1323.444,1,36,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,49 Shot Falling Red & White & Blue Comet z Cake,"3""",Cakes,,Board 9,36s 49 Shot Red & White & Blue Comet Tail w/ Cake (7 Rows),2,1,,8,,TM492,,,,,,,
FIRING_DATA_ROW,,1365.119,1,31.5,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,295 Shot Silver Bushy Comet z Cake,"3""",Cakes,,Board 10,31.5s 295 Shot Silver Comet w/ Cake (7 Rows),2,2,,2,,Out with a Bang,,,,,,,
FIRING_DATA_ROW,,1403.906,1,36,-25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,49 Shot Falling Red & White & Blue Comet z Cake,"3""",Cakes,,Board 2,36s 49 Shot Red & White & Blue Comet Tail w/ Cake (7 Rows),0,2,,7,,TM492,,,,,,,
FIRING_DATA_ROW,,1448.18,1,31.5,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,295 Shot Silver Bushy Comet z Cake,"3""",Cakes,,Board 9,31.5s 295 Shot Silver Comet w/ Cake (7 Rows),2,1,,6,,Out with a Bang,,,,,,,
FIRING_DATA_ROW,,1485.274,1,23,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.45,20 Shot Gold Horsetail Cake Fan,"3""",Cakes,,Board 9,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),2,1,,0,,421 20s Waterfall/Horsetail,,,,,,,
FIRING_DATA_ROW,,1514.998,1,23,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.45,20 Shot Gold Horsetail Cake Fan,"3""",Cakes,,Board 10,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),2,2,,0,,421 20s Waterfall/Horsetail,,,,,,,
FIRING_DATA_ROW,,1587.964,1,30,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Red Strobing Peony Cake,"3""",Cakes,,Board 11,30s 10 Shot Red Strobing Peony Cake (1 Row),2,3,,4,,GM488 Super Red Flash,,,,,,,
FIRING_DATA_ROW,,1614.236,1,0,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,,Board 5,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),1,1,,12,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,1617.702,1,6.1,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,36 Shot Gold Crackling Peony Fan Cake,"3""",Cakes,,Board 11,6.1s 36 Shot Gold Crackling Peony Fan Cake (6 Rows),2,3,,2,,GM433 Crackling,,,,,,,
FIRING_DATA_ROW,,1624.434,1,18.55,37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Gold Chrys w/ Varg Pistil Cake,"3""",Cakes,,Board 7,18.55s 49 Shot Gold Chrysanthemum w/ Variegated Pistil Cake (7 Rows),1,3,,4,,TM491,,,,,,,
FIRING_DATA_ROW,,1644.98,1,15,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,81 Shot Blue Tail To Silver Bees Cake Z Shape,"3""",Cakes,,Board 5,15s 81 Shot Blue Tail To Falling Leaves Tourbillions Cake Z Shape (9 Rows),1,1,,7,,TM810,,,,,,,
FIRING_DATA_ROW,,1662.424,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1665.066,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1669.801,1,0,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,,Board 1,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),0,1,,9,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,1671.206,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1679.045,1,0,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,,Board 10,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),2,2,,11,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,1679.228,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1685.68,1,16.3,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Gold Mine To Gold Brocade Crown Cake,"3""",Cakes,,Board 5,16.3s 49 Shot Gold Mine To Gold Brocade Crown Cake (7 Rows),1,1,,4,,TM115,,,,,,,
FIRING_DATA_ROW,,1703.881,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1707.214,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1710.548,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1713.881,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1717.279,1,16.3,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Gold Mine To Gold Brocade Crown Cake,"3""",Cakes,,Board 8,16.3s 49 Shot Gold Mine To Gold Brocade Crown Cake (7 Rows),2,0,,6,,TM115,,,,,,,
FIRING_DATA_ROW,,1739.695,1,19,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,49 Shot Silver Comet To Time Rain Crackling Cake Fan,"3""",Cakes,,Board 4,19s 49 Shot Silver Comet To Tourbillions Fan Cake (7 Rows),1,0,,1,,TM502,,,,,,,
FIRING_DATA_ROW,,1764.061,1,2,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,12 Shot Crackling Gold Peony Cake,"3""",Cakes,,Board 4,2s 12 Shot Crackling Gold Peony Cake (1 Row),1,0,,0,,MS498 12s Finale Box Quick Crackle,,,,,,,
FIRING_DATA_ROW,,1767.286,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1769.243,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1773.08,1,8,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,36 Shot Red Peony Cake,"3""",Cakes,,Board 11,8s 36 Shot Red Peony Cake (6 Rows),2,3,,3,,GM 427,,,,,,,
FIRING_DATA_ROW,,1779.579,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1783.881,1,2,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,12 Shot Crackling Gold Peony Cake,"3""",Cakes,,Board 5,2s 12 Shot Crackling Gold Peony Cake (1 Row),1,1,,6,,MS498 12s Finale Box Quick Crackle,,,,,,,
FIRING_DATA_ROW,,1787.404,1,1.83,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,32 Rack B,Gold Coconut Shell,4,4,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,1792.246,1,40.5,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,Board 9,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),2,1,,3,,690 12s Double Timerain Crackle,,,,,,,
